t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
3.300000000000000155e-01,1.560045081756215521e-02,3.213697840825033292e-02,3.456259445887413517e-02,2.967681435807639420e-02,2.572971332616020429e-02,2.686373030340833204e-02,3.538353241646003539e-02,2.338070449069476822e-02,2.354044067952031083e-02,3.435942555713408092e-02,2.405896404349349912e-02,2.390225348110931389e-02,3.004546427244825582e-02,2.617912529564291740e-02,2.608554395122436587e-02,8.150050155898447279e-02,8.988119195942699535e-02,9.810624415738992965e-02,1.037085726167633892e-01,8.041495939097673129e-02,8.423387295529766172e-02,1.050608369904717371e-01,8.220437502156260900e-02,8.212438040806535611e-02,9.633996377672303379e-02,8.711826421627416606e-02,8.629305889437287325e-02,9.100806740255107385e-02,8.928587750385715005e-02,8.884997717246387317e-02
3.400000000000000244e-01,1.642913656960926297e-02,3.302971530250326665e-02,3.553841898339939187e-02,3.071119801444179356e-02,2.653655079646037931e-02,2.770800540315964539e-02,3.641727550117040968e-02,2.421268589344522520e-02,2.437108368252512494e-02,3.530462156580781163e-02,2.494051602821563060e-02,2.477559875006215065e-02,3.094844322511258045e-02,2.707659671469304918e-02,2.697871406591057300e-02,8.383314943869094038e-02,8.885588059476430545e-02,9.718790047587136383e-02,1.032479360950486202e-01,8.087035005426529422e-02,8.455252117502860820e-02,1.022097881417197984e-01,8.388245703213806359e-02,8.370686457974130246e-02,9.326510333787284279e-02,8.886629192404235655e-02,8.804844252140393845e-02,8.980792590900829597e-02,9.006107839955358740e-02,8.963509599190225274e-02
3.500000000000000333e-01,1.727898162985561092e-02,3.391312931796912344e-02,3.650600882495449312e-02,3.174069203016811891e-02,2.734791708270098778e-02,2.855554257082585506e-02,3.742394970342689808e-02,2.506053793516822836e-02,2.521672291158760099e-02,3.622086652870565304e-02,2.583848403104726382e-02,2.566544274958484570e-02,3.184013992004631338e-02,2.798131984389230428e-02,2.787923345132869296e-02,8.567030817446914803e-02,8.804628031682351641e-02,9.648342706021136028e-02,1.027253308149247146e-01,8.131902987693241658e-02,8.488696557799890741e-02,9.969498310923127771e-02,8.534914294422010772e-02,8.509740187609556028e-02,9.060740714641010718e-02,9.036766116862861298e-02,8.956065300684178110e-02,8.877500338096314114e-02,9.072067789469222265e-02,9.030477966584780913e-02
3.599999999999999867e-01,1.814384237802156574e-02,3.478995017736499079e-02,3.746789870297400488e-02,3.276500852532285291e-02,2.816347152540342458e-02,2.940626646156704188e-02,3.840859612433499687e-02,2.592117834831077217e-02,2.607450614234071290e-02,3.711412477637310997e-02,2.674939401985276799e-02,2.656833692934973401e-02,3.272292953555368256e-02,2.889169415764211712e-02,2.878549684981876119e-02,8.703095541948541181e-02,8.744410535970965903e-02,9.599025715650172375e-02,1.021683360126677959e-01,8.175163543829849777e-02,8.522750726935050813e-02,9.753937330911940928e-02,8.659728462667068416e-02,8.628686572711494196e-02,8.838266131046629281e-02,9.161938254508637802e-02,9.082352099269729029e-02,8.791583720262376167e-02,9.126587618324211171e-02,9.085905971804263126e-02
3.699999999999999956e-01,1.901997858078463555e-02,3.566179717081332384e-02,3.842574110404237825e-02,3.378391401823689633e-02,2.898306448140006847e-02,3.026020296490422590e-02,3.937414402049149720e-02,2.679282858393989414e-02,2.694279782735306550e-02,3.798794112760554148e-02,2.767120735765528708e-02,2.748224357988725275e-02,3.359824257040196910e-02,2.980678565628643722e-02,2.969656237895785741e-02,8.794354850911026422e-02,8.703746816918782325e-02,9.569311540419507545e-02,1.015958031564189040e-01,8.215891109198067421e-02,8.556462865945284324e-02,9.574400771086859219e-02,8.762704348311942115e-02,8.727474743986518568e-02,8.657906569686332765e-02,9.262792927444631064e-02,9.184398789895660553e-02,8.722382218454362290e-02,9.170038818369835587e-02,9.130177916943366112e-02
3.800000000000000044e-01,1.990395743567132877e-02,3.653015083120990381e-02,3.938112197690944033e-02,3.479719589474899316e-02,2.980657504992402507e-02,3.111740765936781353e-02,4.032309980180591447e-02,2.767397355399301567e-02,2.782020343910153459e-02,3.884527786731736126e-02,2.860222712706833939e-02,2.840545756911812270e-02,3.446725604232005885e-02,3.072582650149586689e-02,3.061164994953796681e-02,8.844403073202737608e-02,8.681285826326216870e-02,9.557029429133731546e-02,1.010232505677093745e-01,8.253383002132221036e-02,8.588945255163572823e-02,9.430415201946043546e-02,8.844209438628375386e-02,8.806295001618769103e-02,8.518118364531335196e-02,9.340208067291862204e-02,9.263050736929617779e-02,8.669132455593149544e-02,9.202863547082659745e-02,9.163728023631807773e-02
3.900000000000000133e-01,2.079093274522583051e-02,3.739716732392548565e-02,4.033612828312335696e-02,3.580488371180471502e-02,3.063363455028611862e-02,3.197774567732770967e-02,4.125962105414573977e-02,2.856212833361973166e-02,2.870440164260595894e-02,3.969084084568207105e-02,2.953975852243258260e-02,2.933527594625369786e-02,3.533181665234392393e-02,3.164760573556648499e-02,3.152953198054917611e-02,8.857411952488619677e-02,8.675364865373057233e-02,9.560315797792762194e-02,1.004699113178087466e-01,8.287108591213430964e-02,8.619414455879514936e-02,9.321699854690490561e-02,8.904850605073190428e-02,8.865443027416031185e-02,8.417875757848068685e-02,9.395167054595464362e-02,9.319011649833204569e-02,8.631434999216129611e-02,9.225650169730111039e-02,9.187053037035501635e-02
4.000000000000000222e-01,2.167679701645791948e-02,3.826467756472187731e-02,4.129250873245298575e-02,3.680715491427042491e-02,3.146384461082587375e-02,3.284102266964963185e-02,4.218749290212480546e-02,2.945504658570318249e-02,2.959328447655510189e-02,4.052884966149333107e-02,3.048139619725317995e-02,3.026928012498987172e-02,3.619357587064751802e-02,3.257104909632351636e-02,3.244911742239835889e-02,8.837570950127526803e-02,8.684242632479385882e-02,9.577292946861089284e-02,9.995177877473011840e-02,8.316620465784080318e-02,8.647223665805030268e-02,9.247324125972541942e-02,8.945489447881496692e-02,8.905544856875892423e-02,8.355451175622824467e-02,9.428919316784677151e-02,9.353363425784380625e-02,8.608587174144741172e-02,9.239071422705126546e-02,9.200773217407040572e-02
4.100000000000000311e-01,2.255818146084294720e-02,3.913418721975190501e-02,4.225167378288787606e-02,3.780433483493329805e-02,3.229677716891150852e-02,3.370698480569506855e-02,4.311012800910330595e-02,3.035072056086005748e-02,3.048495735330665479e-02,4.136303766216495315e-02,3.142502426419977596e-02,3.120533588350712234e-02,3.705398993654281103e-02,3.349521901712135263e-02,3.336945175690918947e-02,8.789087245172221008e-02,8.706099223305580059e-02,9.606069061267778764e-02,9.948160660323011883e-02,8.341554435947820534e-02,8.671862719074364956e-02,9.205707577895880234e-02,8.967242296066693652e-02,8.927556879185746808e-02,8.328415227561755674e-02,9.442980328172849436e-02,9.367566149677462872e-02,8.599583062484475460e-02,9.243884413526153032e-02,9.205632340085688481e-02
4.199999999999999845e-01,2.343245599432185883e-02,4.000687670555943404e-02,4.321469564063826901e-02,3.879689669450127332e-02,3.313197447093993442e-02,3.457531877332133130e-02,4.403056657718778383e-02,3.124738109744058800e-02,3.137773905888723014e-02,4.219665194373089373e-02,3.236881629510651726e-02,3.214159336447047072e-02,3.791431985847973363e-02,3.441931462684350712e-02,3.428971699732211859e-02,8.716185734369381877e-02,8.739036130752309006e-02,9.644738210406474110e-02,9.906890876480894947e-02,8.361629532569567202e-02,8.692958086244087501e-02,9.194619938015528848e-02,8.971480207420469422e-02,8.932765837222796101e-02,8.333636707090875950e-02,9.439131609957439328e-02,9.363458094123126851e-02,8.603113503624872094e-02,9.240930620837141396e-02,9.202497695497388608e-02
4.299999999999999933e-01,2.429772923730118966e-02,4.088360118907935492e-02,4.418230826013514606e-02,3.978546160160313649e-02,3.396894907233677374e-02,3.544565177888151647e-02,4.495147634723115071e-02,3.214349762152856477e-02,3.227016175299238232e-02,4.303245335084529555e-02,3.331123532097205603e-02,3.307648707502951896e-02,3.877563141404625352e-02,3.534267174990268073e-02,3.520923168829440120e-02,8.623109032159596843e-02,8.781076244960539512e-02,9.691380348135393563e-02,9.871995951771028732e-02,8.376648007275504237e-02,8.710272874293090162e-02,9.211181099337856226e-02,8.959828968512802139e-02,8.922788827554044289e-02,8.367282591356059451e-02,9.419420730220010030e-02,9.343255719448401164e-02,8.617566094239517693e-02,9.231135894407556386e-02,9.192360089154762159e-02
4.400000000000000022e-01,2.515284851465304783e-02,4.176489058763759032e-02,4.515490734403012490e-02,4.077079855278842313e-02,3.480718383755632833e-02,3.631755154722451917e-02,4.587515259883265251e-02,3.303777814694132398e-02,3.316097096898656948e-02,4.387271647678243902e-02,3.425103383195953616e-02,3.400873588681842252e-02,3.963879514996829917e-02,3.626476290624072035e-02,3.612745090590008257e-02,8.514117470677365351e-02,8.830163853311530364e-02,9.744061312777331507e-02,9.843779341692143747e-02,8.386495332453076934e-02,8.723706826622586175e-02,9.251861120320574450e-02,8.934169094691957191e-02,8.899573300436304513e-02,8.424818041223042231e-02,9.386161303926233990e-02,9.309553673696673026e-02,8.641025188286054204e-02,9.215510455132369660e-02,9.176333841657102752e-02
4.500000000000000111e-01,2.599739985571513506e-02,4.265094956895108813e-02,4.613255034319556358e-02,4.175382443252750181e-02,3.564613194008159347e-02,3.719052632169503325e-02,4.680351815033790414e-02,3.392916927522972997e-02,3.404912561390319170e-02,4.471922966343676309e-02,3.518725377739659321e-02,3.493734303595590063e-02,4.050448638210979446e-02,3.718519731132860495e-02,3.704396625762999828e-02,8.393489099751100246e-02,8.884164640426835124e-02,9.800832827119657087e-02,9.822220531417316658e-02,8.391140201251000297e-02,8.733296323056115307e-02,9.312480224872733692e-02,8.896635830084492769e-02,8.865397059816190750e-02,8.501006401277420854e-02,9.341932992925891521e-02,9.265324792627686878e-02,8.671271897006169183e-02,9.195148895032058400e-02,9.155656788690380576e-02
4.600000000000000200e-01,2.683115306755302562e-02,4.354180812998158234e-02,4.711526961023840276e-02,4.273493921463610012e-02,3.648545475115461123e-02,3.806434392636823955e-02,4.773738987695961417e-02,3.481712231360031828e-02,3.493418588358890298e-02,4.557266274499210956e-02,3.611943048663181222e-02,3.586194110940190555e-02,4.137292577042266800e-02,3.810376705122143354e-02,3.795860043373855408e-02,8.262607544766933931e-02,8.942342896040801625e-02,9.861446979098857646e-02,9.806881765678678031e-02,8.390988920118755412e-02,8.739446774522152683e-02,9.391101273162463792e-02,8.848373563682294940e-02,8.821454400256906192e-02,8.593864649774832221e-02,9.287894747687047703e-02,9.211779822692067743e-02,8.707556697251928046e-02,9.170587873383402588e-02,9.130884061457464340e-02
4.700000000000000289e-01,2.765294555194584489e-02,4.443791963100761355e-02,4.810354585330510468e-02,4.371448851085413256e-02,3.732479406943771394e-02,3.893880342399052424e-02,4.867818492952539350e-02,3.570073944760129847e-02,3.581538278509028422e-02,4.643433939507003033e-02,3.704673265392555842e-02,3.678179053950349220e-02,4.224458207600914617e-02,3.902010470651499918e-02,3.887101136139196195e-02,8.125410656714450452e-02,9.003104998302134676e-02,9.924472459587596607e-02,9.797555144215927547e-02,8.386808916180024664e-02,8.742525435452574989e-02,9.484696112775595211e-02,8.791551029024925745e-02,8.769567171055255017e-02,8.700639452383314432e-02,9.226065371550087879e-02,9.150589835963703067e-02,8.748998992203012304e-02,9.142809221858251567e-02,9.102893968193780105e-02
4.799999999999999822e-01,2.846191220467787428e-02,4.533970437251339664e-02,4.909768419490982694e-02,4.469338618515950046e-02,3.816359878426814345e-02,3.981343905070354461e-02,4.962809010206273991e-02,3.657883461538441461e-02,3.669153988960659890e-02,4.730629260671419256e-02,3.796808357997054351e-02,3.769576231386399107e-02,4.312021660339063200e-02,3.993377713106913141e-02,3.978074137159091916e-02,7.989351453834241112e-02,9.063231481097253073e-02,9.986474564380744268e-02,9.794213126188923424e-02,8.379143545415868033e-02,8.742644649886371910e-02,9.587266055011962884e-02,8.729789174343130509e-02,8.713022316624496888e-02,8.814739401444876554e-02,9.160263521285916255e-02,9.085505979887768813e-02,8.793065538917925472e-02,9.113512946532356662e-02,9.073392493380932899e-02
4.899999999999999911e-01,2.925769090197539307e-02,4.624734542021263772e-02,5.009777863643493506e-02,4.567241987839636141e-02,3.900141287985191274e-02,4.068785675211777225e-02,5.058868716263223431e-02,3.745055890822474726e-02,3.756181436229202864e-02,4.818994019253797917e-02,3.888274006230885149e-02,3.860307753257351954e-02,4.400035603738153972e-02,4.084449249294871270e-02,4.068748211777394042e-02,7.860515602906059662e-02,9.120074436054262379e-02,1.004468522132960506e-01,9.796654882848908341e-02,8.368533342018855126e-02,8.739992918481435946e-02,9.693625153231344438e-02,8.666191671058878776e-02,8.654665143543255335e-02,8.930544101817948499e-02,9.093726634176155232e-02,9.019727178069814055e-02,8.837601902155137190e-02,9.084132749290181608e-02,9.043824561851053490e-02
5.000000000000000000e-01,3.004042245638059369e-02,4.716078859884632879e-02,5.110371209280688276e-02,4.665225084171346903e-02,3.983787549935859790e-02,4.156173426364580953e-02,5.156095259534325403e-02,3.831540067927090981e-02,3.842569710041641995e-02,4.908608454474636118e-02,3.979029249102897930e-02,3.950330754123470428e-02,4.488529234645087518e-02,4.175210030532295474e-02,4.159107461984612453e-02,7.743620469258191696e-02,9.171557961244182489e-02,1.009700352633582932e-01,9.804506241260017851e-02,8.355516091603261419e-02,8.734834969027800711e-02,9.799401016740356962e-02,8.603344523676122180e-02,8.596898916376555233e-02,9.043405243235158597e-02,9.029110432215513293e-02,8.955899546651449605e-02,8.880832920703879418e-02,9.055835829925386327e-02,9.015373807558692276e-02
5.100000000000000089e-01,3.081075061675159210e-02,4.807974249218273377e-02,5.211515639249623966e-02,4.763341393656419370e-02,4.067272094492135198e-02,4.243482111050238259e-02,5.254525760035395204e-02,3.917318554354502075e-02,3.928301273336531896e-02,4.999491263513587691e-02,4.069066484876585760e-02,4.039637393096265350e-02,4.577508278272222897e-02,4.265659142646544000e-02,4.249150926417916835e-02,7.642015116767443550e-02,9.216178161180944850e-02,1.014199574335141740e-01,9.817219684299288707e-02,8.340626831205068259e-02,8.727511756447645097e-02,9.901034810792452845e-02,8.543316069780795829e-02,8.541684857675810316e-02,9.149646600303333599e-02,8.968488922111796102e-02,8.896116394310348008e-02,8.921362707384135338e-02,9.029522886140828319e-02,8.988962573580808191e-02
5.200000000000000178e-01,3.156982206826242782e-02,4.900367844301738163e-02,5.313157227751765660e-02,4.861631763470655038e-02,4.150577867763691198e-02,4.330693860770434139e-02,5.354136809387127077e-02,4.002407637794270362e-02,4.013391962263997831e-02,5.091599601509466666e-02,4.158411471070080911e-02,4.128254853838500549e-02,4.666954988197377641e-02,4.355809805975408705e-02,4.338892580361135981e-02,7.557680307859150626e-02,9.253003146821399405e-02,1.017889530437871698e-01,9.834074350656653307e-02,8.324397849281968409e-02,8.718440462795291890e-02,9.995781256587926711e-02,8.487656980040814148e-02,8.490542147978830112e-02,9.246564032503498676e-02,8.913354395285895404e-02,8.841918222260236604e-02,8.958174649046650451e-02,9.005828113548565439e-02,8.965251912116777022e-02
5.300000000000000266e-01,3.231928643240305349e-02,4.993183055317311492e-02,5.415220940342990036e-02,4.960124401820315693e-02,4.233697331756558491e-02,4.417797986007066663e-02,5.454844470815094215e-02,4.086857332123312869e-02,4.097890986185730861e-02,5.184829081560245190e-02,4.247123324456160420e-02,4.216245344564186620e-02,4.756828146363828447e-02,4.445689375367117141e-02,4.428361335744759875e-02,7.491228503507171843e-02,9.281673035565310426e-02,1.020760280947042298e-01,9.854176034834936926e-02,8.307358685713354951e-02,8.708114497257211928e-02,1.008170863127391126e-01,8.437400258206076420e-02,8.444547925809819944e-02,9.332425484190878806e-02,8.864617427871794575e-02,8.794292724250903082e-02,8.990631406572921480e-02,8.985119205669850340e-02,8.944641584488388641e-02
5.400000000000000355e-01,3.306129626697935919e-02,5.086319568350002734e-02,5.517610633933582587e-02,5.058834877942125496e-02,4.316632464373124783e-02,4.504790976222245585e-02,5.556504279149748760e-02,4.170751377405894356e-02,4.181880927674994780e-02,5.279013774723055608e-02,4.335294521062241918e-02,4.303706098038587169e-02,4.847063063080313261e-02,4.535339340180331857e-02,4.517601041145935525e-02,7.441903863233892413e-02,9.302399951255353738e-02,1.022868602672957761e-01,9.876457187149864647e-02,8.290036131800332386e-02,8.697103496152014390e-02,1.015769876794437310e-01,8.393061241108459858e-02,8.404337287679373991e-02,9.406470984594900164e-02,8.822606880716568623e-02,8.753674786568194088e-02,9.018474914875206083e-02,8.967497353935131865e-02,8.927270061139848389e-02
5.500000000000000444e-01,3.379850706611314815e-02,5.179653345387551233e-02,5.620209056788240398e-02,5.157766122103270984e-02,4.399394759412136174e-02,4.591676499858294430e-02,5.658911240826420413e-02,4.254207239893634945e-02,4.265477742516621262e-02,5.373926210014189075e-02,4.423050896170385715e-02,4.390769371578213953e-02,4.937571577021025726e-02,4.624815324284151791e-02,4.606670481788472521e-02,7.407582245110222452e-02,9.315968024177120888e-02,1.024337989230957452e-01,9.899676913730058592e-02,8.272954230265709696e-02,8.686053322930457898e-02,1.022344705564012385e-01,8.354637598661826536e-02,8.370103288084485005e-02,9.468912647819183181e-02,8.787069899380382798e-02,8.719946488034016618e-02,9.041826382896518688e-02,8.952797247684059212e-02,8.913014521637771526e-02
5.600000000000000533e-01,3.453407726024213670e-02,5.273036624320422833e-02,5.722877848526069372e-02,5.256908425601400370e-02,4.482005226568695766e-02,4.678465404337749101e-02,5.761799833885317829e-02,4.337376112025503883e-02,4.348830759707009164e-02,5.469277374409093478e-02,4.510551644317292719e-02,4.477602447050829659e-02,5.028242055225620732e-02,4.714187086058108100e-02,4.695643379542837476e-02,7.384771205755596979e-02,9.323733391059119135e-02,1.025358651041415048e-01,9.922420976517033753e-02,8.256634275254003119e-02,8.675686068175442189e-02,1.027946243934880904e-01,8.321609333862017843e-02,8.341596939508538755e-02,9.520934672841553648e-02,8.757171914136491209e-02,8.692437100006335238e-02,9.061186293610629106e-02,8.940587074165479153e-02,8.901490854671192943e-02
5.700000000000000622e-01,3.527088630734260405e-02,5.366333754394975869e-02,5.825493395365258925e-02,5.356243123171672976e-02,4.564488814830473806e-02,4.765173048494419916e-02,5.864911641757405286e-02,4.420404620011908481e-02,4.432085306918311096e-02,5.564789909589679812e-02,4.597949241190977393e-02,4.564365781738218691e-02,5.118967681815196624e-02,4.803521171267786244e-02,4.784590136248766112e-02,7.369914391479373550e-02,9.327134769096701028e-02,1.026114548484376304e-01,9.943459571395400765e-02,8.241491926361296794e-02,8.666601053168718205e-02,1.032658575479103030e-01,8.293281636621110953e-02,8.318366286354210437e-02,9.563991140648590850e-02,8.731934824855822064e-02,8.670310271902727239e-02,9.077148646666116649e-02,8.930375365013357158e-02,8.892247284560129972e-02
