t,l_0_0,l_0_1,l_0_2,l_1_0,l_1_1,l_1_2,l_2_0,l_2_1,l_2_2,l_3_0,l_3_1,l_3_2,l_4_0,l_4_1,l_4_2,l_dot_0_0,l_dot_0_1,l_dot_0_2,l_dot_1_0,l_dot_1_1,l_dot_1_2,l_dot_2_0,l_dot_2_1,l_dot_2_2,l_dot_3_0,l_dot_3_1,l_dot_3_2,l_dot_4_0,l_dot_4_1,l_dot_4_2
3.500000000000000333e-01,2.259823440261737437e-03,5.899928203945273460e-03,9.228960075707580424e-03,6.640830329838815459e-03,5.492358893985499479e-03,5.465953367739225313e-03,5.867874418906021336e-03,5.981472025091201516e-03,5.763918750317049630e-03,6.147063653565050523e-03,5.757272151652518578e-03,5.708921930636249968e-03,6.086784392764423880e-03,5.759127430363140260e-03,5.765187366667726306e-03,3.046045214657368272e-02,-1.565094175853931624e-03,9.132841566775302955e-03,1.516641178780451377e-02,1.672932725067801524e-02,6.755423903601511307e-03,1.938768565863287219e-02,8.117003541357081797e-03,1.116455939113781583e-02,2.423066761360096258e-02,3.484678733756591679e-03,1.094833357499785248e-02,1.763509828513044192e-02,8.793707206555893482e-03,1.221278356178858576e-02
3.599999999999999867e-01,2.578187709757986772e-03,5.886435787391408776e-03,9.317665073203732287e-03,6.787695794255375718e-03,5.667294391600234682e-03,5.543481411158517232e-03,6.036608338382459804e-03,6.080351180097334947e-03,5.895860772415391360e-03,6.354011622582745461e-03,5.817225063745823377e-03,5.841527892822521648e-03,6.248567693184744858e-03,5.861653490690211209e-03,5.900158604282212775e-03,3.271761431434326572e-02,-1.306729795055280906e-03,8.464433891411996674e-03,1.376820770044382379e-02,1.800207292365449060e-02,8.625296840218808769e-03,1.409258554070442863e-02,1.142812472740682012e-02,1.490142631131930601e-02,1.700406150950916143e-02,8.251937514538726717e-03,1.516191938372244558e-02,1.452645215363300088e-02,1.143394375015838876e-02,1.443407155693750971e-02
3.699999999999999956e-01,2.903095534054346821e-03,5.871847778123545115e-03,9.396676088032922605e-03,6.908924577987733510e-03,5.847629277269267463e-03,5.635820468522356914e-03,6.147394906583846658e-03,6.204531828885473388e-03,6.055081528033669225e-03,6.487188265326158249e-03,5.916013666826967256e-03,6.003711361576037457e-03,6.375055094276784427e-03,5.982038017935205690e-03,6.047191163606600861e-03,3.169502679432831260e-02,-1.644029634168546212e-03,7.312849874479372334e-03,1.018752586595183737e-02,1.785479195996486287e-02,9.713990451201231363e-03,8.069088572649096847e-03,1.311256212087101407e-02,1.660383015053385272e-02,9.759036944557070159e-03,1.115618686061346440e-02,1.686650228616397990e-02,1.073062243237344997e-02,1.235915860204408155e-02,1.466680268519887295e-02
3.800000000000000044e-01,3.202674607041383278e-03,5.853758839008700761e-03,9.464456446375902818e-03,6.987931475553263612e-03,6.021281402049672923e-03,5.735717630082022567e-03,6.199979448930428849e-03,6.337596848158719501e-03,6.222261878538067580e-03,6.553213959432924174e-03,6.034357590508061461e-03,6.172134092657037552e-03,6.463633415040977159e-03,6.104384642546227188e-03,6.188807042122935510e-03,2.783390647275646099e-02,-1.939679521406560865e-03,6.296998482582118195e-03,5.520685357293109163e-03,1.675719957149487266e-02,1.017971345027009200e-02,2.606975148469159800e-03,1.328370304941015219e-02,1.659142625549610978e-02,3.689497789353549453e-03,1.225046312309805915e-02,1.653836339131986924e-02,7.047667487684618898e-03,1.193139157501987672e-02,1.347449933364665980e-02
3.900000000000000133e-01,3.453615034331742033e-03,5.834003571120728766e-03,9.523931127128739196e-03,7.018821444543065294e-03,6.180963919098781713e-03,5.837899535273098107e-03,6.203485089555384711e-03,6.466428120070381348e-03,6.382878046394120999e-03,6.566297769241108764e-03,6.156389183458179162e-03,6.329934675243188355e-03,6.517788073462925900e-03,6.217780366028788884e-03,6.313937152228410801e-03,2.217052589275954333e-02,-1.940670675963830291e-03,5.699135283156337925e-03,7.367775807509441711e-04,1.513970496616518294e-02,1.020906143108122818e-02,-1.643838458004530899e-03,1.235234268333890162e-02,1.539167252060578625e-02,-7.700223032449705646e-04,1.199465699464180579e-02,1.487200640928362100e-02,3.917057511370398981e-03,1.067211047471733516e-02,1.148550685063880195e-02
4.000000000000000222e-01,3.643638462087700827e-03,5.816086251963690189e-03,9.580184951808812591e-03,7.004790628340661941e-03,6.323407107905909541e-03,5.938962976220575618e-03,6.172220483641541709e-03,6.582429654575784952e-03,6.527704071216928680e-03,6.543525223958342879e-03,6.271513139905310688e-03,6.467115309988922395e-03,6.544601469641628255e-03,6.316667605843864428e-03,6.417570292366799219e-03,1.576854922762695177e-02,-1.580595316495782233e-03,5.645264413453238324e-03,-3.391375901102592141e-03,1.333147920837620889e-02,9.964137893373647276e-03,-4.324557110761479556e-03,1.075584980816430766e-02,1.347563264130577018e-02,-3.481826596482636219e-03,1.091663018887500600e-02,1.246962833418164586e-02,1.594991601694055721e-03,9.071741111248745812e-03,9.220209654473343619e-03
4.100000000000000311e-01,3.768871886034681849e-03,5.803575101070156637e-03,9.638740731728967157e-03,6.954886076055397624e-03,6.447481781502465738e-03,6.036472101362312832e-03,6.123012614456391743e-03,6.680151803395396708e-03,6.650837050296503662e-03,6.502730083035678128e-03,6.373054028638321274e-03,6.578000569959536678e-03,6.552850635142086315e-03,6.399056160474520145e-03,6.498414341829509243e-03,9.326732123775140215e-03,-8.701945913248819876e-04,6.158344194991269283e-03,-6.357415331799947701e-03,1.148447588599708045e-02,9.502263681728153472e-03,-5.206833226116726158e-03,8.738596283804253920e-03,1.108869369032391798e-02,-4.380839933470334971e-03,9.336168836561469994e-03,9.664462041323601191e-03,2.156269718034591683e-04,7.419912809704147343e-03,6.971923317515935081e-03
4.199999999999999845e-01,3.831411568008602671e-03,5.799214775968185992e-03,9.704384195691291223e-03,6.881895676859474571e-03,6.552748992828765981e-03,6.127995685934874669e-03,6.073506608017879317e-03,6.755964725126081295e-03,6.748192865079825561e-03,6.461039107519066585e-03,6.456860343203622669e-03,6.659552374270348227e-03,6.551601097897209215e-03,6.465014116599765263e-03,6.557274076756707849e-03,3.267720942571003886e-03,-2.473287102595402021e-06,6.983373495946698824e-03,-8.032252936437682747e-03,9.532076577293066219e-03,8.733984700515742827e-03,-4.451345998199874969e-03,6.352199661272713016e-03,8.314812230559244857e-03,-3.735747706185052908e-03,7.348130622425466663e-03,6.604836718600763310e-03,-3.545178866979540417e-04,5.757661553420629491e-03,4.806421198978966941e-03
4.299999999999999933e-01,3.836642090560514733e-03,5.803025689099107487e-03,9.778052149967316961e-03,6.798148696489205237e-03,6.637297182106400607e-03,6.209701582585655695e-03,6.037884573226657420e-03,6.806007775564677786e-03,6.816064011342148725e-03,6.431377221434655608e-03,6.518772004515326415e-03,6.709620414568424202e-03,6.547438744934801387e-03,6.513973487842410724e-03,6.594736955057069368e-03,-2.065505607937688504e-03,7.132849560246511643e-04,7.699234599814113421e-03,-8.541548642966500723e-03,7.332969563693691496e-03,7.532796274194776716e-03,-2.533921666993787635e-03,3.611276080600710203e-03,5.222474138559140243e-03,-2.087665673603576397e-03,4.987885102008744395e-03,3.403085967841805101e-03,-4.238502999277734022e-04,4.024386255370558489e-03,2.698662764194387567e-03
4.400000000000000022e-01,3.793708600155993281e-03,5.811770204709359663e-03,9.856400712757026547e-03,6.713891367077295252e-03,6.698225937300014872e-03,6.276971916987171204e-03,6.024299876422626633e-03,6.827284140517995113e-03,6.852050697698351504e-03,6.420171719572619930e-03,6.555664900109461901e-03,6.727652264433467942e-03,6.543451816668620358e-03,6.545059043530085559e-03,6.611329010984223938e-03,-6.302334802906535242e-03,9.181695965243433059e-04,7.830504765848072743e-03,-8.195721411228719042e-03,4.787306511349885899e-03,5.834699844413340081e-03,-1.734848969375030105e-04,6.103847025196009260e-04,1.961427577975808668e-03,-1.745895056596616628e-04,2.355927501466375217e-03,2.214963982497932318e-04,-3.914807180821621856e-04,2.169114179573542432e-03,6.234328183039293276e-04
4.500000000000000111e-01,3.715174179706830920e-03,5.818983958720038915e-03,9.931826826411705930e-03,6.636058523296217357e-03,6.732012429805747308e-03,6.324944063080661233e-03,6.033859728578518621e-03,6.817984466800668455e-03,6.855425130041883572e-03,6.426795110439236652e-03,6.565620218106798557e-03,6.714753642611891171e-03,6.538999361142961222e-03,6.557080998037701815e-03,6.607430470752025976e-03,-9.166886681571553494e-03,4.016202771122774542e-04,7.109627682830825177e-03,-7.297714378505697555e-03,1.928043674960472006e-03,3.697783966803448556e-03,2.029741172064661835e-03,-2.466475713028701278e-03,-1.265311845495863292e-03,1.419701651274292518e-03,-3.630368981015503344e-04,-2.754298248174922095e-03,-5.393359709724084320e-04,2.285639051399332607e-04,-1.386987940224477384e-03
4.600000000000000200e-01,3.615224472449587480e-03,5.817367246873680724e-03,9.995743539934551572e-03,6.569012944505823320e-03,6.736221277020598003e-03,6.349968655569125132e-03,6.063233104287784475e-03,6.778409484068231676e-03,6.827502967524237860e-03,6.446506943268127086e-03,6.548808543653466575e-03,6.673769338652845752e-03,6.531702356468540790e-03,6.549685003262376015e-03,6.584045420285183567e-03,-1.059079751942779840e-02,-8.239063469512403160e-04,5.564553362699176109e-03,-6.067448008269625027e-03,-1.084851603675343178e-03,1.285138501173846686e-03,3.756092375635583774e-03,-5.395823085206847766e-03,-4.259641926291966516e-03,2.418902241213711449e-03,-2.949726252938101190e-03,-5.365149804970307905e-03,-9.594535429842673347e-04,-1.683615077632429199e-03,-3.251546731134292122e-03
4.700000000000000289e-01,3.507656763731787936e-03,5.800865382289917271e-03,1.004135491148534787e-02,6.515404811174705345e-03,6.710648651978137758e-03,6.350497257322325860e-03,6.107255647609864842e-03,6.711330860962992466e-03,6.771572739803143233e-03,6.473250376953877672e-03,6.507800811103844896e-03,6.609074180963360988e-03,6.519173198279574685e-03,6.524049573140686467e-03,6.543272145588186622e-03,-1.071920793791314094e-02,-2.542022633864059016e-03,3.485333774488774076e-03,-4.621923951865208186e-03,-4.001257117600583169e-03,-1.175206646483003669e-03,4.964667610644291074e-03,-7.947792155221180058e-03,-6.849971197943947529e-03,2.836938810118921385e-03,-5.183076461360241680e-03,-7.485001171137203174e-03,-1.573101592582902162e-03,-3.402734315221390363e-03,-4.852292462030724680e-03
4.799999999999999822e-01,3.404338499234925344e-03,5.766040200034626938e-03,1.006523412003662230e-02,6.477294283408974000e-03,6.657568949919897942e-03,6.327171092967585377e-03,6.161281594868903491e-03,6.621568439884296074e-03,6.692431433269219535e-03,6.501927664830753177e-03,6.447149474871154660e-03,6.526183028670015651e-03,6.500228830035694079e-03,6.482995808877487637e-03,6.488444600096888309e-03,-9.793536284385361002e-03,-4.410022788803396286e-03,1.336744787917243556e-03,-2.959877330762371132e-03,-6.507973489845689415e-03,-3.425849671674255185e-03,5.796456317284064651e-03,-9.865957534481802418e-03,-8.861801503689955076e-03,2.855548111085736383e-03,-6.816437729313788892e-03,-8.969812949918699874e-03,-2.192566884395571493e-03,-4.713384826711264700e-03,-6.019824750219468154e-03
4.899999999999999911e-01,3.314578010486696896e-03,5.713149628298738389e-03,1.006919066422908883e-02,6.456934964198831998e-03,6.582743448005976342e-03,6.283398186488865951e-03,6.222307611292134805e-03,6.516844913102743525e-03,6.596780477847710190e-03,6.529530643387695954e-03,6.374144997081401809e-03,6.432237263338118176e-03,6.475833013698668351e-03,6.431735054274976063e-03,6.424813528219185110e-03,-8.025733457543997654e-03,-6.117455948641901953e-03,-4.468760096144053229e-04,-1.068420878259083995e-03,-8.311311794352176097e-03,-5.234224379180009434e-03,6.371339139119924083e-03,-1.090273788632284239e-02,-1.012304229278452802e-02,2.630859810824922543e-03,-7.617591001045639215e-03,-9.667943344367171954e-03,-2.645539626769834955e-03,-5.415037263894679695e-03,-6.587100194475607740e-03
5.000000000000000000e-01,3.246359600588228332e-03,5.644841131172700574e-03,1.005846980164261557e-02,6.456548406858098749e-03,6.494504088772980188e-03,6.224597729250583647e-03,6.287712193782744180e-03,6.407267350969669470e-03,6.493110079292199396e-03,6.553726039525140275e-03,6.298304547158006632e-03,6.336035549068318000e-03,6.448146113399169481e-03,6.377270160437565130e-03,6.359198480544878129e-03,-5.488388532423123245e-03,-7.493167185271229144e-03,-1.598663305991520917e-03,1.005034526767731133e-03,-9.177729330359332693e-03,-6.418012048676642427e-03,6.635281971409908060e-03,-1.082131784959562866e-02,-1.044737612088992261e-02,2.146465992091030599e-03,-7.373257823232264724e-03,-9.406927436322086791e-03,-2.861088038586117720e-03,-5.351511148578781858e-03,-6.412210968955179766e-03
5.100000000000000089e-01,3.207290877342624125e-03,5.564394029982141186e-03,1.003933283269503075e-02,6.477007891136503902e-03,6.402583749734801905e-03,6.157397817013681753e-03,6.353214979067722118e-03,6.304465008588604202e-03,6.391317211479563554e-03,6.571036819166778398e-03,6.230374788867462134e-03,6.247562053874434335e-03,6.419192925324190314e-03,6.327305693576338805e-03,6.299119662434897460e-03,-2.225113771506284990e-03,-8.533881924417374351e-03,-2.116928485473086770e-03,3.058983420916720243e-03,-9.030433278487551632e-03,-6.894777044592638113e-03,6.363978277087833750e-03,-9.538166830777249777e-03,-9.735354201463302520e-03,1.245099752463236847e-03,-6.034750971957167712e-03,-8.119498213090839411e-03,-2.900485505888505088e-03,-4.517202688913346184e-03,-5.481302330540641261e-03
5.200000000000000178e-01,3.203660034556924264e-03,5.474966577027248413e-03,1.001743935243812854e-02,6.516607539523307756e-03,6.316773861547524647e-03,6.088852387848149063e-03,6.412491845585730106e-03,6.219796755183727710e-03,6.301527125974679816e-03,6.576829259713964058e-03,6.180422558355477824e-03,6.176550272286428916e-03,6.390262173986518621e-03,6.288787463386204951e-03,6.251500289921238171e-03,1.580910527503854007e-03,-9.334756860249416449e-03,-2.232211337844729193e-03,4.756560821109694949e-03,-8.002847505122119912e-03,-6.711730672858687990e-03,5.314491516675993836e-03,-7.242573311518484165e-03,-8.071119210091319204e-03,-2.184492751200460027e-04,-3.830193622041208439e-03,-5.948932107360528111e-03,-2.908481470283211766e-03,-3.113493679228023815e-03,-3.965385925149846578e-03
5.300000000000000266e-01,3.239319403461073631e-03,5.378465641277931607e-03,9.995380455789470292e-03,6.569972769982980465e-03,6.244695239711450102e-03,6.025003207686121035e-03,6.456974236301645659e-03,6.161667514519872033e-03,6.232222910121971646e-03,6.565215719189819790e-03,6.155224264114281599e-03,6.130433614032674769e-03,6.360944163090428635e-03,6.265917915675165220e-03,6.220856986110814835e-03,5.530160436963745679e-03,-9.927635417490154185e-03,-2.157280217189521277e-03,5.792906407140954207e-03,-6.329409376710220560e-03,-5.980278695085629141e-03,3.468604320103148547e-03,-4.317984403592905161e-03,-5.703495253933600975e-03,-2.160290384327791420e-03,-1.173573058896579258e-03,-3.216166854311477800e-03,-2.962654961373331532e-03,-1.441805880291436096e-03,-2.136399669127613758e-03
5.400000000000000355e-01,3.313062495512030577e-03,5.277139643653546396e-03,9.974417171159797452e-03,6.629597212951423950e-03,6.191370188126618310e-03,5.970540556582642697e-03,6.479767460075373624e-03,6.133983844153228192e-03,6.188624708259132974e-03,6.532795250316103010e-03,6.156891725416051286e-03,6.112730426880841686e-03,6.330770268592644974e-03,6.259779742829430817e-03,6.208796387298130132e-03,9.081555471054499062e-03,-1.026580836567114047e-02,-2.005681329043035050e-03,6.001877531264008560e-03,-4.295709411648533822e-03,-4.858725445219607211e-03,1.067204604759887333e-03,-1.247367438183176469e-03,-3.001304183535452672e-03,-4.277385034903173101e-03,1.447179662389390343e-03,-3.477365367694833188e-04,-3.050599247164624463e-03,1.788129825508821900e-04,-2.985934504965513507e-04
5.500000000000000444e-01,3.417967131733167831e-03,5.174224181625182613e-03,9.955494776498929888e-03,6.687324128245762667e-03,6.159057585944790851e-03,5.928529708941334547e-03,6.477820692927935102e-03,6.135728598610151914e-03,6.171979286714332144e-03,6.480416219981907817e-03,6.182664644505643341e-03,6.122524325553443426e-03,6.300068284765121020e-03,6.268491792615584444e-03,6.214042105663780159e-03,1.171945282320965495e-02,-1.025563932891338306e-02,-1.769616487602690760e-03,5.405275475625440258e-03,-2.167380290638739205e-03,-3.515034125377896647e-03,-1.466184478636095752e-03,1.522658180513670068e-03,-3.550131060635797371e-04,-6.145803431375422392e-03,3.610076078411670643e-03,2.240559475553537561e-03,-3.081909329067771593e-03,1.499932404528124801e-03,1.292979897160752680e-03
5.600000000000000533e-01,3.543486294410827086e-03,5.073592021970559085e-03,9.939800915656372277e-03,6.735812265008987720e-03,6.147897248906427844e-03,5.900624489510371620e-03,6.451690750354392712e-03,6.162615003039102583e-03,6.180462396141940713e-03,6.412210705285743655e-03,6.226883309182870176e-03,6.155780775210031169e-03,6.269902879128401961e-03,6.288522473485925329e-03,6.233504881320292741e-03,1.318099872281015134e-02,-9.788504743179859621e-03,-1.318363739782860318e-03,4.226398470138179389e-03,-7.905828368776762760e-05,-2.055851970503221656e-03,-3.659588644240997432e-03,3.753341057783309703e-03,1.982146564092220585e-03,-7.349789361919660709e-03,5.117957249346671150e-03,4.310299267997239926e-03,-2.899990002097947543e-03,2.444271514088396449e-03,2.539852320725554616e-03
5.700000000000000622e-01,3.677439802745743370e-03,4.979996244107880166e-03,9.930011469915039912e-03,6.770681222915927652e-03,6.156918174209998797e-03,5.887424462693800417e-03,6.406764349758420699e-03,6.208551097685992629e-03,6.210004244053385011e-03,6.336319977571490750e-03,6.282586394863399516e-03,6.206540484995350278e-03,6.243000156180134215e-03,6.316042644821832225e-03,6.263517845394132866e-03,1.339556238126021412e-02,-8.842600830549593449e-03,-5.702227929204186719e-04,2.732390866183299471e-03,1.850756542392081394e-03,-5.924685905488173872e-04,-5.157845738233152004e-03,5.311052761284563301e-03,3.824825652782457008e-03,-7.632312419458285417e-03,5.895206659247063247e-03,5.716695422257590808e-03,-2.408661616083080693e-03,2.997349171872116646e-03,3.397048639055194347e-03
